PK_RamoAtividade;cd_ramo_atividade;de_ramo_atividade;Ramo_de_Atividade;divisoes;Divisao_2digitos_Cnae
5732;1032501;FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33655;8599603;FOTOCOPIAS;Serviços de Educação;EDUCAÇÃO;85
33670;8592999;COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA;Serviços de Educação;EDUCAÇÃO;85
32591;5620102;SERVICOS AMBULANTES DE ALIMENTACAO;;ALIMENTAÇÃO;56
33648;8599604;ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR;Serviços de Educação;EDUCAÇÃO;85
32523;5611202;COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS;;ALIMENTAÇÃO;56
32491;5612100;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;;ALIMENTAÇÃO;56
33661;8592999;ENSINO DE MUSICA;Serviços de Educação;EDUCAÇÃO;85
33657;8592999;EDUCACAO INFANTIL  PREESCOLA;Serviços de Educação;EDUCAÇÃO;85
33676;8599604;ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES;Serviços de Educação;EDUCAÇÃO;85
33697;8533300;OUTRAS SOCIEDADES DE PARTICIPACAO, EXCETO HOLDINGS;Serviços de Educação;EDUCAÇÃO;85
33698;8533300;EDUCACAO SUPERIOR  POSGRADUACAO E EXTENSAO;Serviços de Educação;EDUCAÇÃO;85
33773;8599603;CURSOS PREPARATORIOS PARA CONCURSOS;Serviços de Educação;EDUCAÇÃO;85
33695;8599601;FORMACAO DE CONDUTORES;Serviços de Educação;EDUCAÇÃO;85
31598;4930202;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERNACIONAL;Transporte;TRANSPORTE TERRESTRE;49
31615;4929901;ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS, MUNICIPAL;Transporte;TRANSPORTE TERRESTRE;49
32589;5612100;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;;ALIMENTAÇÃO;56
33786;8592999;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
32588;5611203;CABELEIREIROS, MANICURE E PEDICURE;;ALIMENTAÇÃO;56
32531;5620104;COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO;;ALIMENTAÇÃO;56
33669;8599604;SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO;Serviços de Educação;EDUCAÇÃO;85
5738;1032501;FABRICACAO DE CONSERVAS DE FRUTAS;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33762;8593700;CURSOS PREPARATORIOS PARA CONCURSOS;Serviços de Educação;EDUCAÇÃO;85
31309;4930204;COMERCIO VAREJISTA DE BEBIDAS;Transporte;TRANSPORTE TERRESTRE;49
5753;1094500;SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33798;8592903;ENSINO DE DANCA;Serviços de Educação;EDUCAÇÃO;85
33808;8599605;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;Serviços de Educação;EDUCAÇÃO;85
33812;8512100;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
33816;8599604;ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA;Serviços de Educação;EDUCAÇÃO;85
33804;8599604;FILMAGEM DE FESTAS E EVENTOS;Serviços de Educação;EDUCAÇÃO;85
33799;8599699;ENSINO DE DANCA;Serviços de Educação;EDUCAÇÃO;85
32723;5611201;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;;ALIMENTAÇÃO;56
33842;8599605;CURSOS PREPARATORIOS PARA CONCURSOS;Serviços de Educação;EDUCAÇÃO;85
33858;8599604;COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS;Serviços de Educação;EDUCAÇÃO;85
33800;8550302;ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
33811;8512100;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;Serviços de Educação;EDUCAÇÃO;85
33801;8550302;SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
32724;5611203;COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES;;ALIMENTAÇÃO;56
5759;1069400;REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33491;5620102;ALUGUEL DE OUTROS OBJETOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE;;ALIMENTAÇÃO;56
5747;1012101;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33843;8599605;ENSINO DE IDIOMAS;Serviços de Educação;EDUCAÇÃO;85
33810;8513900;ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
33803;8550302;ATIVIDADES DE TELEATENDIMENTO;Serviços de Educação;EDUCAÇÃO;85
33844;8599604;TREINAMENTO EM INFORMATICA;Serviços de Educação;EDUCAÇÃO;85
33793;8592901;ENSINO DE ARTE E CULTURA NAO ESPECIFICADO ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
31900;4930202;ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES;Transporte;TRANSPORTE TERRESTRE;49
32004;4930201;TRANSPORTE MARITIMO DE CABOTAGEM  CARGA;Transporte;TRANSPORTE TERRESTRE;49
31841;4930202;PRODUCAO DE SEMENTES CERTIFICADAS DE FORRAGEIRAS PARA FORMACAO DE PASTO;Transporte;TRANSPORTE TERRESTRE;49
31967;4929901;ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS SEM OPERADOR;Transporte;TRANSPORTE TERRESTRE;49
32649;5611202;SERVICOS AMBULANTES DE ALIMENTACAO;;ALIMENTAÇÃO;56
31347;4930201;SERVICOS DE OPERACAO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVACAO DE CARGAS E PESSOAS PARA USO EM OBRAS;Transporte;TRANSPORTE TERRESTRE;49
31851;4929901;SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES;Transporte;TRANSPORTE TERRESTRE;49
31939;4930201;COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS;Transporte;TRANSPORTE TERRESTRE;49
33165;5620102;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;;ALIMENTAÇÃO;56
31963;4923001;ATIVIDADES PAISAGISTICAS;Transporte;TRANSPORTE TERRESTRE;49
33156;5611203;COMERCIO VAREJISTA DE CARNES  ACOUGUES;;ALIMENTAÇÃO;56
5758;1069400;COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33492;5611201;SERVICO DE TAXI;;ALIMENTAÇÃO;56
33820;8592999;FABRICACAO DE OUTROS PRODUTOS DE METAL NAO ESPECIFICADOS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
5761;1069400;FABRICACAO DE BIOCOMBUSTIVEIS, EXCETO ALCOOL;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
5757;1069400;INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33860;8599699;TREINAMENTO EM INFORMATICA;Serviços de Educação;EDUCAÇÃO;85
31354;4921302;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA;Transporte;TRANSPORTE TERRESTRE;49
33876;8599604;SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE;Serviços de Educação;EDUCAÇÃO;85
32718;5611203;HOTEIS;;ALIMENTAÇÃO;56
33868;8599604;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
32716;5620102;SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS;;ALIMENTAÇÃO;56
32715;5611201;HOTEIS;;ALIMENTAÇÃO;56
33776;8599604;CURSOS PREPARATORIOS PARA CONCURSOS;Serviços de Educação;EDUCAÇÃO;85
33758;8541400;ATIVIDADES DE APOIO A GESTAO DE SAUDE;Serviços de Educação;EDUCAÇÃO;85
31635;4930202;COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL;Transporte;TRANSPORTE TERRESTRE;49
33774;8593700;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;Serviços de Educação;EDUCAÇÃO;85
33666;8599603;TREINAMENTO EM INFORMATICA;Serviços de Educação;EDUCAÇÃO;85
33681;8511200;SERVICOS DE ASSISTENCIA SOCIAL SEM ALOJAMENTO;Serviços de Educação;EDUCAÇÃO;85
33719;8592903;EDUCACAO INFANTIL  PREESCOLA;Serviços de Educação;EDUCAÇÃO;85
5748;1099699;FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
5770;1099601;FABRICACAO DE VINAGRES;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33845;8599605;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;Serviços de Educação;EDUCAÇÃO;85
31412;4929904;OUTROS TRANSPORTES RODOVIARIOS DE PASSAGEIROS NAO ESPECIFICADOS ANTERIORMENTE;Transporte;TRANSPORTE TERRESTRE;49
5736;1012101;ABATE DE AVES;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
5746;1020101;PRESERVACAO DE PEIXES, CRUSTACEOS E MOLUSCOS;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
5742;1020101;PEIXARIA;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33763;8599603;TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL;Serviços de Educação;EDUCAÇÃO;85
5745;1020101;COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
31408;4930202;COMERCIO ATACADISTA DE MATERIASPRIMAS AGRICOLAS NAO ESPECIFICADAS ANTERIORMENTE;Transporte;TRANSPORTE TERRESTRE;49
33740;8512100;ENSINO FUNDAMENTAL;Serviços de Educação;EDUCAÇÃO;85
33709;8592999;ATIVIDADES DE CONDICIONAMENTO FISICO;Serviços de Educação;EDUCAÇÃO;85
33715;8599603;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;Serviços de Educação;EDUCAÇÃO;85
33770;8593700;TREINAMENTO EM INFORMATICA;Serviços de Educação;EDUCAÇÃO;85
33780;8599603;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;Serviços de Educação;EDUCAÇÃO;85
33747;8592903;PRODUCAO MUSICAL;Serviços de Educação;EDUCAÇÃO;85
33603;8599699;ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS;Serviços de Educação;EDUCAÇÃO;85
5766;1094500;COMERCIO VAREJISTA DE BEBIDAS;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
5762;1094500;PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33857;8599604;COMERCIO VAREJISTA DE CALCADOS;Serviços de Educação;EDUCAÇÃO;85
33819;8592999;FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
33805;8599603;COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
33813;8513900;ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE;Serviços de Educação;EDUCAÇÃO;85
33794;8592901;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
33875;8599604;SERVICOS AMBULANTES DE ALIMENTACAO;Serviços de Educação;EDUCAÇÃO;85
33796;8599699;ENSINO DE MUSICA;Serviços de Educação;EDUCAÇÃO;85
33600;8550302;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;Serviços de Educação;EDUCAÇÃO;85
32148;4930203;PRODUCAO DE CARVAO VEGETAL  FLORESTAS PLANTADAS;Transporte;TRANSPORTE TERRESTRE;49
31640;4930203;SERVICOS DE OPERACAO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVACAO DE CARGAS E PESSOAS PARA USO EM OBRAS;Transporte;TRANSPORTE TERRESTRE;49
33565;5611201;LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES;;ALIMENTAÇÃO;56
31642;4923001;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;Transporte;TRANSPORTE TERRESTRE;49
32128;4930202;TRANSPORTE AEREO DE CARGA;Transporte;TRANSPORTE TERRESTRE;49
33815;8599604;EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS;Serviços de Educação;EDUCAÇÃO;85
33795;8592901;ENSINO DE MUSICA;Serviços de Educação;EDUCAÇÃO;85
5760;1094500;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33725;8599699;ATIVIDADES DE PSICOLOGIA E PSICANALISE;Serviços de Educação;EDUCAÇÃO;85
33863;8599699;COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA;Serviços de Educação;EDUCAÇÃO;85
33874;8599604;COMERCIO VAREJISTA DE MATERIAL ELETRICO;Serviços de Educação;EDUCAÇÃO;85
32395;6319400;REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS;;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO;63
31342;4921302;TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;Transporte;TRANSPORTE TERRESTRE;49
33036;5612100;COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO;;ALIMENTAÇÃO;56
32994;5611201;CAMPINGS;;ALIMENTAÇÃO;56
33886;8599699;COMERCIO VAREJISTA DE OBJETOS DE ARTE;Serviços de Educação;EDUCAÇÃO;85
33895;8599699;EDICAO DE LIVROS;Serviços de Educação;EDUCAÇÃO;85
33885;8599699;COMERCIO VAREJISTA DE LIVROS;Serviços de Educação;EDUCAÇÃO;85
32995;5620104;COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE;;ALIMENTAÇÃO;56
31425;4929902;COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS;Transporte;TRANSPORTE TERRESTRE;49
33902;8599604;ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA;Serviços de Educação;EDUCAÇÃO;85
5777;1091101;RESTAURANTES E SIMILARES;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
5791;1013902;PREPARACAO DE SUBPRODUTOS DO ABATE;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33907;8592901;USINAS DE COMPOSTAGEM;Serviços de Educação;EDUCAÇÃO;85
33940;8520100;EDUCACAO INFANTIL  PREESCOLA;Serviços de Educação;EDUCAÇÃO;85
32019;4930201;SERVICOS DE PREIMPRESSAO;Transporte;TRANSPORTE TERRESTRE;49
5793;1093701;FABRICACAO DE PRODUTOS CERAMICOS NAOREFRATARIOS NAO ESPECIFICADOS ANTERIORMENTE;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33952;8511200;EDUCACAO PROFISSIONAL DE NIVEL TECNICO;Serviços de Educação;EDUCAÇÃO;85
33937;8592902;ENSINO DE MUSICA;Serviços de Educação;EDUCAÇÃO;85
31322;4924800;COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS;Transporte;TRANSPORTE TERRESTRE;49
33897;8599604;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
33896;8599604;CULTIVO DE MUDAS EM VIVEIROS FLORESTAIS;Serviços de Educação;EDUCAÇÃO;85
33894;8599699;EDICAO DE REVISTAS;Serviços de Educação;EDUCAÇÃO;85
31992;4930202;EXTRACAO DE GRANITO E BENEFICIAMENTO ASSOCIADO;Transporte;TRANSPORTE TERRESTRE;49
5792;1093701;ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
31991;4922102;TRANSPORTE ESCOLAR;Transporte;TRANSPORTE TERRESTRE;49
33946;8541400;ENSINO DE ARTE E CULTURA NAO ESPECIFICADO ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
33950;8513900;EDUCACAO PROFISSIONAL DE NIVEL TECNICO;Serviços de Educação;EDUCAÇÃO;85
32086;4930203;LOCACAO DE OUTROS MEIOS DE TRANSPORTE NAO ESPECIFICADOS ANTERIORMENTE, SEM CONDUTOR;Transporte;TRANSPORTE TERRESTRE;49
31722;4930202;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;Transporte;TRANSPORTE TERRESTRE;49
32207;6622300;CORRETORES E AGENTES DE SEGUROS DE PLANOS DE PREVIDENCIA COMPLEMENTAR E DE SAUDE;;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66
32208;6629100;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE;;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66
33964;8599699;SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO;Serviços de Educação;EDUCAÇÃO;85
33970;8511200;ENSINO DE ARTE E CULTURA NAO ESPECIFICADO ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
31612;4929903;SERVICOS AMBULANTES DE ALIMENTACAO;Transporte;TRANSPORTE TERRESTRE;49
31435;4923001;SERVICOS DE ENTREGA RAPIDA;Transporte;TRANSPORTE TERRESTRE;49
31932;4930204;TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS;Transporte;TRANSPORTE TERRESTRE;49
33980;8599699;PENSOES ALOJAMENTO;Serviços de Educação;EDUCAÇÃO;85
33983;8593700;OUTROS ALOJAMENTOS NAO ESPECIFICADOS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
31468;4930202;COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES;Transporte;TRANSPORTE TERRESTRE;49
33995;8599699;ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS;Serviços de Educação;EDUCAÇÃO;85
5803;1013901;COMERCIO VAREJISTA DE LATICINIOS E FRIOS;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
31773;4929901;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;Transporte;TRANSPORTE TERRESTRE;49
33031;5612100;COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS;;ALIMENTAÇÃO;56
33879;8541400;MANUTENCAO E REPARACAO DE TANQUES, RESERVATORIOS METALICOS E CALDEIRAS, EXCETO PARA VEICULOS;Serviços de Educação;EDUCAÇÃO;85
33899;8592903;ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS;Serviços de Educação;EDUCAÇÃO;85
34000;8599699;OUTROS SERVICOS DE ACABAMENTO EM FIOS, TECIDOS, ARTEFATOS TEXTEIS E PECAS DO VESTUARIO;Serviços de Educação;EDUCAÇÃO;85
31348;4930202;ATIVIDADES VETERINARIAS;Transporte;TRANSPORTE TERRESTRE;49
31367;4930202;ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES;Transporte;TRANSPORTE TERRESTRE;49
34052;8599605;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
33965;8599699;OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
31423;4930202;COMERCIO VAREJISTA DE BEBIDAS;Transporte;TRANSPORTE TERRESTRE;49
34051;8599699;CURSOS PREPARATORIOS PARA CONCURSOS;Serviços de Educação;EDUCAÇÃO;85
31785;4930201;OBRAS DE TERRAPLENAGEM;Transporte;TRANSPORTE TERRESTRE;49
31584;4930202;COMERCIO ATACADISTA DE COMBUSTIVEIS REALIZADO POR TRANSPORTADOR RETALHISTA TRR;Transporte;TRANSPORTE TERRESTRE;49
31495;4930202;FABRICACAO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUCAO;Transporte;TRANSPORTE TERRESTRE;49
5787;1091101;CANTINAS  SERVICOS DE ALIMENTACAO PRIVATIVOS;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
33602;8599699;SERVICOS DE ASSISTENCIA SOCIAL SEM ALOJAMENTO;Serviços de Educação;EDUCAÇÃO;85
34066;8599604;COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL;Serviços de Educação;EDUCAÇÃO;85
5815;1094500;FABRICACAO DE PRODUTOS DE CARNE;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
34095;8520100;EDUCACAO PROFISSIONAL DE NIVEL TECNOLOGICO;Serviços de Educação;EDUCAÇÃO;85
33951;8592902;COMERCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS;Serviços de Educação;EDUCAÇÃO;85
33856;8599604;COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS;Serviços de Educação;EDUCAÇÃO;85
34097;8550302;ATIVIDADES DE CONSULTORIA E AUDITORIA CONTABIL E TRIBUTARIA;Serviços de Educação;EDUCAÇÃO;85
34108;8532500;EDUCACAO SUPERIOR  POSGRADUACAO E EXTENSAO;Serviços de Educação;EDUCAÇÃO;85
34113;8532500;EDUCACAO SUPERIOR  GRADUACAO E POSGRADUACAO;Serviços de Educação;EDUCAÇÃO;85
34123;8542200;EDUCACAO PROFISSIONAL DE NIVEL TECNOLOGICO;Serviços de Educação;EDUCAÇÃO;85
33866;8599603;OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
34136;8599604;FABRICACAO DE ARTEFATOS DE COURO NAO ESPECIFICADOS ANTERIORMENTE;Serviços de Educação;EDUCAÇÃO;85
31826;4930202;FABRICACAO DE ARTEFATOS DE MATERIAL PLASTICO PARA USO PESSOAL E DOMESTICO;Transporte;TRANSPORTE TERRESTRE;49
34140;8531700;EDUCACAO SUPERIOR  POSGRADUACAO E EXTENSAO;Serviços de Educação;EDUCAÇÃO;85
32214;6622300;SERVICOS DE ENGENHARIA;;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;66
32655;5612100;RESTAURANTES E SIMILARES;;ALIMENTAÇÃO;56
5823;1064300;FABRICACAO DE PRODUTOS DE CARNE;Bens de Consumo;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10
31723;4930202;COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS;Transporte;TRANSPORTE TERRESTRE;49
31531;4924800;COLETA DE RESIDUOS NAOPERIGOSOS;Transporte;TRANSPORTE TERRESTRE;49
34150;8599604;FABRICACAO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MOVEIS;Serviços de Educação;EDUCAÇÃO;85
33494;5611202;FABRICACAO DE SUCOS DE FRUTAS, HORTALICAS E LEGUMES, EXCETO CONCENTRADOS;;ALIMENTAÇÃO;56
34155;8599604;TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL;Serviços de Educação;EDUCAÇÃO;85
32436;6319400;EDICAO DE JORNAIS DIARIOS;;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO;63
34169;8599604;COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO;Serviços de Educação;EDUCAÇÃO;85
